time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0788052899415,-0.175888627326,12.4018932021,6.21872593097,6.21739535388,0.0,0.290263298539,-0.451493591976,3.5378113573,-0.0758915792129,-0.0940777794355,0.0,511.6864744172258,511.70690425251905,513.7642812946916,511.9706145032497
1.3800000000000008,0.0976265771158,-0.204350418169,12.617458822,6.21367505937,6.21170798378,0.0,0.337674741644,-0.497693801871,3.64727015805,-0.111038605751,-0.0962512236419,0.0,453.2731138245236,453.09095989791325,453.9013511040392,451.06543127186416
1.4400000000000008,0.118971603773,-0.235269765883,12.8335278982,6.2066778279,6.20612318942,0.0,0.374263642669,-0.533469837919,3.55523376858,-0.131137960118,-0.0873952504906,0.0,386.57035890426744,387.39526369494854,386.87442786804513,384.96230095423226
1.5000000000000009,0.143082104129,-0.268929748192,13.0502911657,6.19873519306,6.20118291837,0.0,0.429917546182,-0.589319871674,3.6697041098,-0.134975783532,-0.0737748610691,0.0,454.20593904744817,455.2915928187823,455.3873319221433,455.06454933915523
1.560000000000001,0.170612655495,-0.306087483346,13.273654867,6.19084834033,6.19690810129,0.0,0.488182062247,-0.650057803048,3.77525747359,-0.12519526853,-0.0666202846601,0.0,452.8444876470081,453.41585606623806,453.0660154773591,453.83618368710876
1.620000000000001,0.202019945291,-0.347367170729,13.5066871318,6.18332754313,6.19344765959,0.0,0.559097360901,-0.726752671863,3.9915734904,-0.125650743156,-0.0440377185629,0.0,486.33243343689674,488.01889350393617,487.7847698613813,487.7379913122643
1.680000000000001,0.236863187676,-0.392428595646,13.7428136388,6.17595355354,6.19136759482,0.0,0.602536490093,-0.775859139499,3.87958836165,-0.117903404349,-0.0205347705044,0.0,382.5002289807842,384.7313814010312,382.1814859663676,382.90288404130695
1.740000000000001,0.274653559285,-0.440910906408,13.9755992775,6.16865579403,6.18984853847,0.0,0.657251458112,-0.8408418415,3.87980000487,-0.130367477484,-0.0371946105139,0.0,422.39184271162986,420.952332218257,422.4555726340067,421.3649975221563
1.8000000000000012,0.315651655995,-0.493295894646,14.2072792966,6.1609814902,6.18783425713,0.0,0.709526923975,-0.905969784684,3.84284618188,-0.123390760806,-0.0271646142522,0.0,409.33853859819396,410.22963730125457,408.88609371759173,409.4907066274322
1.8600000000000012,0.36023668206,-0.550254238022,14.4410650845,6.15382850705,6.18617837784,0.0,0.77676181181,-0.993340951517,3.94946379473,-0.111963270183,-0.0284790010228,0.0,457.3743535709813,457.269486455649,455.11941266405165,456.0206980518649
1.9200000000000013,0.40894048565,-0.612670489522,14.6817432444,6.14750481106,6.18439618887,0.0,0.846824928725,-1.08782464676,4.07251421387,-0.0947400350949,-0.032270835693,0.0,462.86890728014396,462.5701433244252,461.92256711229965,463.26947683334515
1.9800000000000013,0.46149544676,-0.680354701807,14.9259011916,6.14199019002,6.18294864943,0.0,0.905137119902,-1.16880149337,4.06595005298,-0.0867825410241,-0.0114498112666,0.0,420.9354339887644,422.7334018277628,422.7649125474946,423.44246355699113
